Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
19317,Low,0.04,10.14,2.27,169,Janice Cole,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",0.36,South,Louisiana,Baton Rouge,70802,1/3/2010,1/7/2010,24.924,3,30.94,87463
20953,Critical,0.04,300.98,64.73,169,Janice Cole,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,South,Louisiana,Baton Rouge,70802,1/12/2013,1/14/2013,13.044,6,1838.82,87467
20954,Critical,0.08,29.99,5.5,169,Janice Cole,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Cordless Access Keyboard,0.51,South,Louisiana,Baton Rouge,70802,1/12/2013,1/14/2013,-7.14,3,85.1,87467
19886,Medium,0.09,9.71,9.45,169,Janice Cole,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,South,Louisiana,Baton Rouge,70802,8/8/2013,8/8/2013,6.3342,1,13.92,87468
18302,High,0.01,40.99,17.48,170,Christopher Carlton,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1893,0.36,East,Maine,Westbrook,4092,3/16/2011,3/18/2011,94.97,4,173.18,87465
19314,Critical,0.05,1.88,1.49,171,Christina Matthews,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,East,New Jersey,Fort Lee,7024,4/13/2010,4/15/2010,-2.9095,1,3.42,87464
23336,Critical,0.04,8.46,8.99,172,Norman Sawyer,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Diskettes, 10/Box",0.79,Central,Texas,Gainesville,76240,7/14/2011,7/16/2011,-380.2,14,120.87,87466
20955,Critical,0,4.98,7.44,172,Norman Sawyer,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,Central,Texas,Gainesville,76240,1/12/2013,1/15/2013,-140.5168,7,37.83,87467
23552,Critical,0,5.74,5.3,174,Amanda Huang,Express Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Kleencut® Forged Steel Scissors,0.55,Central,Texas,Saginaw,76131,7/17/2011,7/18/2011,-71.96,9,57.34,90650
19935,High,0,4.84,0.71,174,Amanda Huang,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,Central,Texas,Saginaw,76131,8/11/2011,8/11/2011,7.4444,3,15.99,90651
26018,High,0.09,100.98,35.84,175,Angela Bernstein,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,West,Washington,Seatac,98158,4/20/2011,4/22/2011,-220.84,5,487.27,90649
26017,High,0.07,22.38,15.1,175,Angela Bernstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,West,Washington,Seatac,98158,4/20/2013,4/20/2013,-111.3315,7,151.22,90652
24126,Critical,0.08,6.48,5.14,177,Brent Walters,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 23,0.37,Central,Texas,Corpus Christi,78415,3/9/2011,3/12/2011,-12.19,1,7.79,90827
24127,Critical,0.04,8.34,2.64,177,Brent Walters,Express Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,Central,Texas,Corpus Christi,78415,3/9/2011,3/10/2011,1.72,4,34.84,90827
24128,Critical,0.01,64.65,35,177,Brent Walters,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,Central,Texas,Corpus Christi,78415,3/9/2011,3/9/2011,-468.64,5,339.34,90827
25046,Medium,0.09,63.98,11.55,177,Brent Walters,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind P50 Personal Binding Machine,0.38,Central,Texas,Corpus Christi,78415,5/20/2012,5/22/2012,530.5203,13,768.87,90828
26129,High,0.07,7.68,6.16,177,Brent Walters,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Strips,0.35,Central,Texas,Corpus Christi,78415,2/1/2013,2/3/2013,-88.9525,12,90.68,90829
26130,High,0.05,200.99,4.2,177,Brent Walters,Express Air,Small Business,Technology,Telephones and Communication,Small Box,2160i,0.59,Central,Texas,Corpus Christi,78415,2/1/2013,2/3/2013,-38.071,3,519.3,90829
21911,Medium,0.08,15.74,1.39,178,Sheryl Alexander,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",0.4,South,Virginia,Colonial Heights,23834,2/26/2011,2/27/2011,201.756,11,167.25,90826
21912,Medium,0.01,9.65,6.22,178,Sheryl Alexander,Express Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,South,Virginia,Colonial Heights,23834,2/26/2011,2/28/2011,2.34,8,80.43,90826
23304,Medium,0.02,6.48,6.74,178,Sheryl Alexander,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 215,0.37,South,Virginia,Colonial Heights,23834,6/6/2013,6/7/2013,26.472,8,54.01,90830
20173,Critical,0.1,60.22,3.5,178,Sheryl Alexander,Express Air,Small Business,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,South,Virginia,Colonial Heights,23834,10/4/2013,10/7/2013,-35.574,21,1146.03,90831
20174,Critical,0.05,80.98,35,178,Sheryl Alexander,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",0.83,South,Virginia,Colonial Heights,23834,10/4/2013,10/6/2013,130.0212,7,572.18,90831
20175,Critical,0.07,179.29,56.2,178,Sheryl Alexander,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bevis Round Conference Room Tables and Bases,0.71,South,Virginia,Colonial Heights,23834,10/4/2013,10/6/2013,-446.0316,4,748.42,90831
20077,Medium,0.03,420.98,19.99,180,Harold Briggs,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,Central,Kansas,Olathe,66062,12/24/2012,12/24/2012,1456.8177,5,2111.33,90783
23315,High,0.09,291.73,48.8,180,Harold Briggs,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,Central,Kansas,Olathe,66062,11/4/2013,11/4/2013,2004.43936,21,5731.02,90784
22200,Medium,0.07,140.98,36.09,180,Harold Briggs,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",0.77,Central,Kansas,Olathe,66062,12/12/2013,12/14/2013,-214.86192,21,2854.42,90785
5361,Critical,0.02,49.99,19.99,181,Wesley Waller,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,West,California,San Francisco,94122,2/21/2010,2/21/2010,-76.89,18,901.81,38087
522,High,0.07,1.68,1.57,181,Wesley Waller,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,West,California,San Francisco,94122,11/22/2010,11/23/2010,-35.75,116,186.59,3585
1768,Low,0.02,15.04,1.97,181,Wesley Waller,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,West,California,San Francisco,94122,3/19/2011,3/21/2011,143.23,22,345.69,12643
3250,High,0.09,808.49,55.3,181,Wesley Waller,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",0.4,West,California,San Francisco,94122,11/3/2011,11/4/2011,-1748.3433,3,2383.74,23271
3600,Critical,0.02,3.69,0.5,181,Wesley Waller,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 487,0.38,West,California,San Francisco,94122,1/16/2012,1/16/2012,6.168,13,49.43,25669
5946,Critical,0.08,2.61,0.5,181,Wesley Waller,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 494,0.39,West,California,San Francisco,94122,3/21/2012,3/23/2012,35.92,52,125.43,42213
521,High,0.07,10.06,2.06,181,Wesley Waller,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,West,California,San Francisco,94122,11/22/2013,11/22/2013,78.05,97,933.07,3585
1051,Not Specified,0.01,95.98,58.2,181,Wesley Waller,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,California,San Francisco,94122,12/23/2013,12/24/2013,-768.14,90,9095.8,7751
23946,Critical,0.08,2.61,0.5,182,Ryan Mann,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 494,0.39,East,Maine,Brunswick,4011,3/21/2012,3/23/2012,21.6384,13,31.36,88365
19051,Not Specified,0.01,95.98,58.2,183,Dan Carver,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,East,Maine,Lewiston,4240,12/23/2013,12/24/2013,-258.09504,23,2324.48,88366
23361,Critical,0.02,49.99,19.99,184,Phillip Holmes,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,East,Massachusetts,Arlington,2474,2/21/2010,2/21/2010,-76.89,5,250.5,88360
21600,Critical,0.02,3.69,0.5,185,Carolyn Blackwell,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 487,0.38,East,Massachusetts,Falmouth,2540,1/16/2012,1/16/2012,7.8729,3,11.41,88364
21250,High,0.09,808.49,55.3,186,Johnny Finley,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",0.4,East,Massachusetts,Westborough,1580,11/3/2011,11/4/2011,349.66866,1,794.58,88363
19768,Low,0.02,15.04,1.97,187,Yvonne Faircloth,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,East,New Hampshire,Derry,3038,3/19/2011,3/21/2011,65.0532,6,94.28,88362
18521,High,0.07,10.06,2.06,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,Central,Texas,Gainesville,76240,11/22/2010,11/22/2010,152.6556,23,221.24,88361
18522,High,0.07,1.68,1.57,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,Central,Texas,Gainesville,76240,11/22/2010,11/23/2010,7.15000000000001,29,46.65,88361
18817,High,0.1,58.1,1.49,190,Lloyd Norris,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,Central,Illinois,Arlington Heights,60004,8/12/2010,8/13/2010,113.6499,3,164.71,89092
18818,High,0.01,80.48,4.5,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Appliances,Small Box,APC 7 Outlet Network SurgeArrest Surge Protector,0.55,Central,Illinois,Aurora,60505,8/12/2010,8/15/2010,-35.4744,1,79.68,89092
20520,Not Specified,0.05,3.8,1.49,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,Central,Illinois,Aurora,60505,10/9/2010,10/11/2010,14.467,14,53.26,89093
20521,Not Specified,0.09,30.73,4,191,Gerald Kearney,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,Central,Illinois,Aurora,60505,10/9/2010,10/9/2010,-99.9864,7,203.49,89093
20522,Not Specified,0,125.99,8.08,191,Gerald Kearney,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,Central,Illinois,Aurora,60505,10/9/2010,10/10/2010,1348.59672,22,2356.01,89093
21604,High,0.08,39.48,1.99,191,Gerald Kearney,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,Central,Illinois,Aurora,60505,3/3/2013,3/3/2013,-59.2,2,74.82,89094
21605,High,0.04,38.76,13.26,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1892,0.36,Central,Illinois,Aurora,60505,3/3/2013,3/4/2013,108.01,4,158.33,89094
19663,Not Specified,0,213.45,14.7,193,Danny Hong,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,0.59,West,Utah,Layton,84041,1/3/2010,1/5/2010,-560.81418,1,224.12,90430
20645,Medium,0.07,6.54,5.27,193,Danny Hong,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,West,Utah,Layton,84041,9/30/2010,10/1/2010,-66.0445,21,140.3,90432
24273,Not Specified,0.02,6.48,9.17,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,West,Utah,Lehi,84043,1/10/2010,1/11/2010,-105.6852,4,28.2,90431
20646,Medium,0.09,3.29,1.35,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,West,Utah,Lehi,84043,9/30/2010,10/1/2010,15.66,23,71.55,90432
23064,High,0.09,140.98,53.48,194,Tammy Goldman,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0.65,West,Utah,Lehi,84043,8/20/2013,8/21/2013,-115.01424,2,297.37,90435
22558,Critical,0.08,7.28,11.15,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,West,Utah,Lehi,84043,12/9/2013,12/10/2013,-93.03168,20,142.35,90436
22559,Critical,0.08,424.21,110.2,194,Tammy Goldman,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,0.67,West,Utah,Lehi,84043,12/9/2013,12/10/2013,-233.29488,6,2443.57,90436
22560,Critical,0.09,200.99,8.08,194,Tammy Goldman,Express Air,Corporate,Technology,Telephones and Communication,Small Box,5125,0.59,West,Utah,Lehi,84043,12/9/2013,12/10/2013,2482.3647,22,3597.63,90436
24902,Low,0.09,3.98,5.26,195,Jason Knox,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,West,Utah,Logan,84321,6/4/2011,6/4/2011,-58.4568,8,33.01,90433
25411,Not Specified,0.03,3.25,49,195,Jason Knox,Regular Air,Corporate,Office Supplies,Appliances,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.56,West,Utah,Logan,84321,3/9/2013,3/11/2013,-948.71,5,28.22,90434
18767,High,0.06,5.78,7.64,196,Holly Chu,Express Air,Small Business,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,Central,Kansas,Olathe,66062,1/5/2011,1/7/2011,-25.2092,2,16.52,88922
18768,High,0.04,45.99,4.99,196,Holly Chu,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,KF 788,0.56,Central,Kansas,Olathe,66062,1/5/2011,1/7/2011,15.37632,4,161.75,88922
19876,Medium,0.09,6.78,6.18,196,Holly Chu,Regular Air,Small Business,Office Supplies,Paper,Small Box,Strathmore Photo Mount Cards,0.39,Central,Kansas,Olathe,66062,12/29/2013,12/30/2013,-25.43856,14,91.31,88927
25158,Critical,0,161.55,19.99,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,Central,Kansas,Overland Park,66212,10/2/2010,10/4/2010,1167.158,19,3108.98,88921
22048,High,0.05,6.48,8.73,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 227,0.37,Central,Kansas,Overland Park,66212,4/5/2013,4/6/2013,-142.3,8,54.53,88923
24147,Medium,0.04,5.98,5.46,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1983,0.36,Central,Kansas,Overland Park,66212,5/23/2013,5/25/2013,-97.23,16,94.52,88924
21691,Medium,0.08,40.98,5.33,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,0.57,Central,Kansas,Overland Park,66212,7/22/2013,7/25/2013,2.50240000000001,2,81.45,88925
22308,Critical,0.02,71.37,69,197,Samantha Weaver,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,Central,Kansas,Overland Park,66212,9/5/2013,9/8/2013,-595.36512,8,493.14,88926
7158,Critical,0,161.55,19.99,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,Central,Michigan,Detroit,48138,10/2/2010,10/4/2010,1014.92,77,12599.55,51072
768,High,0.04,45.99,4.99,198,Leroy Blanchard,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,KF 788,0.56,Central,Michigan,Detroit,48138,1/5/2011,1/7/2011,8.0928,15,606.56,5504
3691,Medium,0.08,40.98,5.33,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,0.57,Central,Michigan,Detroit,48138,7/22/2011,7/25/2011,2.30000000000001,8,325.81,26373
767,High,0.06,5.78,7.64,198,Leroy Blanchard,Express Air,Small Business,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,Central,Michigan,Detroit,48138,1/5/2013,1/7/2013,-32.528,7,57.81,5504
4048,High,0.05,6.48,8.73,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 227,0.37,Central,Michigan,Detroit,48138,4/5/2013,4/6/2013,-142.3,30,204.49,28868
6147,Medium,0.04,5.98,5.46,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1983,0.36,Central,Michigan,Detroit,48138,5/23/2013,5/25/2013,-97.23,65,383.98,43523
4308,Critical,0.02,71.37,69,198,Leroy Blanchard,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,Central,Michigan,Detroit,48138,9/5/2013,9/8/2013,-647.136,34,2095.83,30660
1876,Medium,0.09,6.78,6.18,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Strathmore Photo Mount Cards,0.39,Central,Michigan,Detroit,48138,12/29/2013,12/30/2013,-75.71,54,352.2,13507
26346,Medium,0.05,20.99,0.99,200,Martha Pridgen,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory15,0.83,West,Arizona,El Mirage,85335,1/27/2012,1/29/2012,-69.3594,5,91.78,91141
25543,Critical,0.05,20.98,53.03,200,Martha Pridgen,Delivery Truck,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,West,Arizona,El Mirage,85335,3/18/2013,3/20/2013,-815.79,5,120.36,91142
20778,Critical,0.02,11.58,5.72,200,Martha Pridgen,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,West,Arizona,El Mirage,85335,9/2/2013,9/3/2013,-10.7548,2,27.19,91143
20779,Critical,0,30.98,8.74,200,Martha Pridgen,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1979,0.4,West,Arizona,El Mirage,85335,9/2/2013,9/4/2013,134.1144,8,262.13,91143
22136,Not Specified,0.09,12.28,4.86,202,Max Small,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,Central,Oklahoma,Bartlesville,74006,4/27/2010,4/28/2010,1.73,3,34.65,88971
18783,High,0.03,7.37,5.53,202,Max Small,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,Central,Oklahoma,Bartlesville,74006,7/16/2010,7/18/2010,-133.7,11,85.79,88972
18880,Medium,0.04,85.99,10.78,202,Max Small,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3395,0.58,Central,Oklahoma,Bartlesville,74006,2/10/2011,2/13/2011,4.21200000000001,5,360.4,88973
18896,Not Specified,0.02,9.77,6.02,204,Bob Epstein,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,Central,Texas,Dallas,75217,5/16/2011,5/16/2011,20.29,3,32.45,89236
18897,Not Specified,0.06,5.98,5.2,204,Bob Epstein,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1992,0.36,Central,Texas,Dallas,75217,5/16/2011,5/17/2011,-66.16,14,82.97,89236
20501,Medium,0.04,99.99,19.99,204,Bob Epstein,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,U.S. Robotics 56K Internet Call Modem,0.5,Central,Texas,Dallas,75217,4/10/2012,4/12/2012,916.6788,13,1328.52,89237
20502,Medium,0.01,55.5,52.2,204,Bob Epstein,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,0.72,Central,Texas,Dallas,75217,4/10/2012,4/11/2012,-1363.12,13,772.22,89237
20503,Medium,0.09,33.29,8.74,204,Bob Epstein,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,0.61,Central,Texas,Dallas,75217,4/10/2012,4/12/2012,-18.45,3,99.17,89237
20806,Critical,0.05,12.88,4.59,204,Bob Epstein,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,Central,Texas,Dallas,75217,5/24/2012,5/25/2012,-123.07,16,205.36,89238
23148,Critical,0.1,65.99,8.99,205,Priscilla Owen,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,Central,Texas,Deer Park,77536,8/30/2012,9/2/2012,184.7484,14,745.91,89239
18915,Low,0.01,15.98,4,207,Toni Olsen,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,West,California,Petaluma,94952,1/21/2012,1/21/2012,83.2692,7,120.68,89282
